age,height_cm,weight_kg,gender_enc,bmi,activity_level,goal,diet_pref,sleep_hours,workout_freq,calorie_target,diet_category,exercise_category
45,167.4,73.6,0,26.27,3,0,0,5.5,3.0,2245.0,0,3
44,156.1,73.7,0,30.26,3,1,0,7.6,3.0,3033.0,0,2
61,178.8,93.9,0,29.39,4,0,3,5.9,4.0,2887.0,3,3
21,161.7,87.0,0,33.28,1,3,1,6.7,2.0,3048.0,1,2
50,159.6,47.5,1,18.66,1,1,3,6.8,2.0,1910.0,3,1
56,171.7,81.9,1,27.77,0,3,1,5.9,0.0,2341.0,1,4
52,150.0,101.0,0,44.9,5,3,0,6.2,4.0,3985.0,1,2
39,174.7,67.8,0,22.22,5,0,2,6.9,4.0,2710.0,3,3
44,172.3,87.4,0,29.42,1,2,1,8.2,0.0,2687.0,1,1
64,183.5,40.0,0,11.88,2,1,1,7.4,1.0,2359.0,0,1
61,164.0,54.6,1,20.31,3,1,0,5.5,4.0,2356.0,0,2
46,185.9,115.1,0,33.31,5,2,4,7.4,4.0,4476.0,4,2
50,176.4,85.7,1,27.57,2,1,3,7.0,1.0,2850.0,3,1
48,169.7,75.9,1,26.37,5,0,2,6.4,4.0,2388.0,3,3
36,191.8,105.1,1,28.58,2,2,1,6.6,3.0,3259.0,1,2
47,171.1,52.0,0,17.76,0,1,4,7.4,0.0,2082.0,4,1
38,163.8,94.8,1,35.36,1,1,0,5.6,0.0,2679.0,0,1
48,171.5,56.6,1,19.23,0,0,1,6.4,1.0,1200.0,0,0
18,163.5,73.7,0,27.56,5,1,4,6.0,5.0,3798.0,4,2
33,174.5,42.8,0,14.04,3,0,3,6.3,4.0,1893.0,3,3
40,185.8,65.1,1,18.85,0,3,0,7.3,0.0,2342.0,1,2
57,169.9,95.8,0,33.2,5,1,4,7.0,6.0,3930.0,4,2
46,171.1,62.8,0,21.46,2,2,4,7.6,1.0,2582.0,4,2
18,179.6,80.9,0,25.08,0,0,1,5.0,0.0,1765.0,0,0
55,184.2,63.2,0,18.63,1,0,3,6.8,2.0,1632.0,3,0
61,164.6,79.8,1,29.45,0,1,0,6.9,0.0,2082.0,0,4
39,172.1,85.4,1,28.85,1,0,0,5.5,0.0,1714.0,2,0
47,179.6,59.8,0,18.53,2,3,3,6.4,1.0,2910.0,3,2
62,174.0,56.4,1,18.64,1,0,2,7.0,2.0,1200.0,3,4
37,150.0,64.8,1,28.78,1,3,1,7.3,0.0,2304.0,1,2
38,181.8,64.4,1,19.48,5,2,4,7.3,6.0,3158.0,4,2
17,176.3,40.0,1,12.87,1,0,1,5.2,0.0,1277.0,0,0
42,177.1,78.0,0,24.87,5,2,3,6.4,6.0,3665.0,3,2
57,155.7,78.9,0,32.54,1,3,4,5.6,0.0,2637.0,4,4
17,171.8,40.0,0,13.55,3,0,2,7.0,3.0,1955.0,3,3
41,180.1,87.1,1,26.85,4,3,3,6.6,4.0,3698.0,3,2
32,159.4,64.8,0,25.49,5,3,1,6.4,4.0,3579.0,1,2
55,162.6,77.9,0,29.48,3,2,4,9.0,3.0,2931.0,4,2
48,180.3,67.5,0,20.77,0,2,0,6.1,0.0,2181.0,1,1
24,162.0,77.9,1,29.67,3,2,4,7.0,4.0,2905.0,4,2
58,167.5,74.1,1,26.42,3,3,4,7.4,2.0,2906.0,4,2
63,157.6,87.8,1,35.36,1,3,3,7.3,0.0,2507.0,3,4
54,191.8,72.0,1,19.57,0,2,2,7.5,1.0,2086.0,3,1
44,176.2,85.6,1,27.55,0,3,4,7.3,0.0,2492.0,4,2
57,166.9,97.6,0,35.04,2,2,4,6.7,2.0,2997.0,4,2
41,164.7,70.5,0,26.0,1,1,2,7.0,2.0,2560.0,3,1
50,155.3,67.3,1,27.9,3,0,2,6.4,4.0,1675.0,3,3
40,168.7,82.1,0,28.86,2,1,4,6.3,2.0,3055.0,4,1
39,178.0,40.0,0,12.63,2,3,0,5.8,1.0,2650.0,1,2
28,160.3,56.3,0,21.9,5,0,0,7.7,6.0,2409.0,0,3
22,171.3,55.6,0,18.97,3,3,0,8.0,2.0,3225.0,1,2
51,165.6,81.9,1,29.88,0,3,3,6.5,0.0,2326.0,3,2
60,186.6,74.7,0,21.46,1,0,3,6.9,1.0,1775.0,3,4
35,162.4,94.8,1,35.97,1,3,0,8.4,2.0,2837.0,1,2
16,179.3,93.7,1,29.15,3,3,0,8.0,3.0,3735.0,1,2
23,186.7,40.0,1,11.47,1,3,0,7.8,0.0,2375.0,1,2
61,165.5,41.6,1,15.21,4,2,2,7.2,5.0,2171.0,3,2
31,162.9,72.7,0,27.38,2,3,1,6.4,3.0,3073.0,1,2
29,181.1,44.2,1,13.47,2,0,3,6.5,2.0,1514.0,3,3
27,150.0,40.0,0,17.78,4,1,3,7.2,3.0,2744.0,3,2
38,175.2,58.7,0,19.14,1,0,3,7.4,1.0,1608.0,3,0
30,151.1,40.0,1,17.52,0,0,1,6.1,0.0,1200.0,0,0
43,184.7,53.5,1,15.69,5,1,4,8.1,4.0,3076.0,4,2
49,167.0,84.8,1,30.42,4,3,3,8.3,5.0,3423.0,3,2
17,168.9,63.3,1,22.17,4,1,4,7.7,4.0,3190.0,4,2
47,161.3,99.0,1,38.03,2,1,2,8.4,2.0,2933.0,3,1
38,151.0,61.8,0,27.09,0,2,0,7.6,1.0,1952.0,1,1
37,185.2,82.0,0,23.9,0,2,0,7.2,0.0,2456.0,1,1
40,167.9,62.5,1,22.15,1,0,2,7.0,0.0,1356.0,3,0
37,200.0,68.1,1,17.03,0,0,0,6.7,0.0,1452.0,0,0
37,160.3,64.9,1,25.28,1,2,2,7.0,1.0,2095.0,3,1
64,162.2,82.0,1,31.16,3,1,0,6.1,4.0,2784.0,0,2
57,159.2,85.0,1,33.54,4,1,2,6.9,3.0,3109.0,3,2
21,167.9,109.1,1,38.71,5,1,2,5.9,5.0,4199.0,3,2
30,188.9,72.3,0,20.25,5,3,0,6.3,5.0,4117.0,1,2
58,182.1,81.9,0,24.68,4,2,4,8.1,3.0,3477.0,4,2
52,151.9,53.5,1,23.18,1,3,3,8.1,0.0,2063.0,3,2
48,184.4,84.4,1,24.8,1,1,3,6.2,1.0,2644.0,3,1
23,178.2,72.5,1,22.82,1,3,1,7.8,0.0,2748.0,1,2
59,175.8,40.0,1,12.95,4,0,1,6.5,5.0,1531.0,0,3
59,161.8,56.4,0,21.53,1,2,0,6.4,0.0,2067.0,1,4
20,162.7,40.0,0,15.11,4,1,3,8.3,5.0,2961.0,3,2
54,171.6,58.7,1,19.93,5,0,1,6.0,6.0,2008.0,0,3
19,163.4,77.5,0,29.05,4,3,3,5.4,3.0,3842.0,3,2
21,185.8,66.6,1,19.31,5,0,2,6.4,6.0,2672.0,3,3
60,162.8,83.1,0,31.33,2,1,4,6.5,2.0,2858.0,4,1
47,150.0,40.0,0,17.78,5,2,2,6.7,5.0,2515.0,3,2
45,154.4,89.2,1,37.45,2,2,1,5.5,2.0,2581.0,1,2
62,155.1,76.4,1,31.75,3,1,1,7.3,3.0,2628.0,0,2
50,166.8,49.2,0,17.69,3,2,0,8.7,3.0,2525.0,1,2
55,172.6,71.6,0,24.02,5,0,4,7.3,4.0,2598.0,4,3
31,170.6,111.4,0,38.27,0,1,4,6.8,0.0,2887.0,4,4
28,175.5,98.4,0,31.93,1,3,3,7.6,0.0,3275.0,3,2
57,167.0,102.2,0,36.66,5,2,0,7.1,5.0,3871.0,1,2
45,167.4,68.2,1,24.33,5,3,4,7.1,5.0,3284.0,4,2
34,191.0,92.5,1,25.34,4,2,1,6.9,5.0,3696.0,1,2
32,184.5,95.6,0,28.09,0,2,2,7.2,1.0,2644.0,3,1
34,174.9,53.2,0,17.39,2,1,2,6.6,2.0,2713.0,3,1
43,181.0,95.2,0,29.07,4,1,4,5.5,5.0,4010.0,4,2
41,150.0,91.2,1,40.51,5,0,2,8.7,6.0,2516.0,3,3
52,160.1,59.9,1,23.36,0,3,1,7.5,0.0,2014.0,1,2
41,164.8,73.7,1,27.13,5,3,3,6.4,5.0,3402.0,3,2
38,160.3,96.4,0,37.55,2,1,1,7.3,1.0,3211.0,0,1
24,151.5,71.0,0,30.93,3,1,4,6.0,4.0,3108.0,4,2
27,175.0,87.9,1,28.69,1,3,1,7.3,2.0,2906.0,1,2
16,186.6,63.5,1,18.24,1,3,1,7.7,0.0,2746.0,1,2
16,169.8,52.3,1,18.13,0,2,2,7.9,0.0,1912.0,3,1
62,177.8,50.4,1,15.95,2,2,3,7.5,3.0,2074.0,3,2
49,169.5,66.9,0,23.3,0,1,0,6.8,1.0,2236.0,0,1
47,164.7,79.9,1,29.45,2,3,4,7.9,2.0,2820.0,4,2
63,181.0,40.4,0,12.32,2,2,4,6.5,3.0,2199.0,4,2
40,152.9,106.7,0,45.65,1,2,1,7.3,0.0,2812.0,1,1
55,150.0,91.2,0,40.54,3,3,2,6.3,2.0,3325.0,3,2
60,152.7,81.2,0,34.85,3,3,2,7.2,2.0,3139.0,3,2
16,180.2,86.7,0,26.68,4,1,4,8.3,3.0,4095.0,4,2
31,171.0,60.3,0,20.62,2,3,0,7.7,3.0,2960.0,1,2
54,174.5,45.4,0,14.92,1,1,0,7.8,0.0,2210.0,0,1
20,190.1,79.4,1,21.96,2,2,3,8.0,3.0,2968.0,3,2
37,156.0,90.8,1,37.29,5,0,1,6.9,6.0,2624.0,4,3
44,184.5,63.1,1,18.55,4,0,4,6.2,4.0,2216.0,4,3
18,165.2,55.0,1,20.14,5,3,0,5.3,5.0,3264.0,1,2
27,163.4,62.2,0,23.31,1,1,0,6.0,0.0,2531.0,0,1
41,171.0,80.7,0,27.59,2,0,2,7.1,2.0,2147.0,3,3
31,172.9,82.8,0,27.72,3,2,3,5.2,3.0,3334.0,3,2
52,167.5,104.6,0,37.29,3,2,4,7.2,4.0,3470.0,4,2
37,177.3,80.0,1,25.45,4,1,3,7.4,5.0,3419.0,3,2
44,171.0,57.0,0,19.49,5,0,0,5.6,5.0,2398.0,0,3
29,167.6,66.6,1,23.72,3,2,3,7.8,3.0,2729.0,3,2
43,165.0,53.2,0,19.52,2,2,0,6.6,2.0,2397.0,1,2
20,172.9,91.9,1,30.76,4,3,2,5.5,4.0,3903.0,3,2
62,153.7,51.9,1,21.97,5,0,1,5.5,5.0,1568.0,0,3
64,157.1,61.8,1,25.05,0,3,4,6.9,0.0,1943.0,4,4
45,165.6,80.7,0,29.42,4,2,1,7.1,3.0,3381.0,1,2
61,176.5,100.7,1,32.32,3,2,3,7.0,3.0,3137.0,3,2
20,195.7,123.4,1,32.22,1,0,0,7.9,2.0,2570.0,2,0
27,168.1,47.9,0,16.94,4,0,1,7.1,5.0,2209.0,0,3
31,150.0,83.5,0,37.1,2,1,2,6.5,1.0,2965.0,3,1
41,160.5,71.6,1,27.78,5,0,3,6.7,5.0,2256.0,3,3
41,177.9,67.5,0,21.33,4,1,3,8.0,3.0,3465.0,3,2
63,158.4,66.9,1,26.68,3,3,1,6.0,2.0,2640.0,1,2
36,154.3,49.8,0,20.9,4,0,3,7.1,4.0,1996.0,3,3
54,177.8,102.0,1,32.25,2,3,4,7.2,3.0,3236.0,4,2
51,175.6,40.0,0,12.98,2,3,1,7.9,1.0,2533.0,1,2
48,152.3,69.3,0,29.88,3,1,1,7.1,2.0,2883.0,0,2
45,159.3,99.0,1,39.01,2,2,2,6.1,1.0,2778.0,3,2
52,184.9,76.1,1,22.25,3,1,3,7.2,2.0,3030.0,3,2
38,180.2,59.9,0,18.45,4,1,2,7.6,3.0,3378.0,3,2
25,155.6,60.7,0,25.05,4,3,3,7.1,5.0,3373.0,3,2
20,150.0,87.8,1,39.03,0,2,1,8.0,0.0,2166.0,1,4
51,173.2,66.5,0,22.16,3,0,3,5.8,4.0,2133.0,3,3
49,166.4,71.4,0,25.78,1,0,2,6.9,2.0,1632.0,3,0
46,172.2,83.2,1,28.06,3,3,1,7.0,3.0,3217.0,1,2
25,177.6,88.7,0,28.13,4,1,3,7.7,3.0,4017.0,3,2
34,158.5,62.0,0,24.65,5,0,2,7.8,5.0,2441.0,3,3
47,164.8,47.4,1,17.46,4,1,3,7.0,3.0,2556.0,3,2
16,159.2,53.9,1,21.28,2,2,2,6.7,2.0,2305.0,3,2
20,159.6,96.9,0,38.01,0,0,4,7.2,1.0,1796.0,4,4
60,176.8,73.2,0,23.43,1,0,2,6.0,1.0,1671.0,3,4
19,171.7,49.5,1,16.79,0,0,0,6.6,1.0,1200.0,0,0
31,151.2,55.2,1,24.13,3,3,3,7.5,3.0,2638.0,3,2
39,178.7,93.0,1,29.11,5,2,0,7.3,5.0,3681.0,1,2
31,165.8,73.6,1,26.76,3,1,4,6.4,2.0,2961.0,4,2
17,179.3,41.9,1,13.03,4,1,2,6.3,4.0,2906.0,3,2
64,157.8,52.2,0,20.94,2,2,1,6.3,1.0,2149.0,1,2
43,158.9,92.8,0,36.74,1,1,1,6.3,2.0,2802.0,0,1
47,173.0,61.8,0,20.64,5,3,2,7.1,4.0,3538.0,3,2
42,156.8,109.7,1,44.6,2,1,4,8.1,1.0,3095.0,4,1
35,166.7,106.5,1,38.32,1,3,2,8.2,0.0,3035.0,3,2
39,155.5,98.8,1,40.88,5,3,1,6.2,5.0,3808.0,1,2
27,165.3,81.0,0,29.63,0,2,1,7.3,0.0,2355.0,1,1
50,169.6,90.6,0,31.49,4,3,1,7.3,5.0,3870.0,1,2
48,170.2,71.0,1,24.51,2,0,2,7.2,3.0,1678.0,3,3
48,165.6,71.5,0,26.05,3,3,4,6.1,4.0,3213.0,4,2
58,174.0,50.4,1,16.65,4,1,4,6.3,5.0,2617.0,4,2
52,171.8,71.2,0,24.13,1,2,4,7.3,2.0,2405.0,4,1
27,168.9,49.2,0,17.23,5,1,1,6.7,6.0,3285.0,0,2
18,162.5,72.1,1,27.31,4,0,3,7.1,4.0,2373.0,3,3
16,182.8,50.2,1,15.02,3,3,2,6.1,3.0,3021.0,3,2
48,174.6,56.4,1,18.48,3,0,1,6.6,3.0,1713.0,0,3
55,157.6,40.0,1,16.11,1,3,4,5.8,1.0,1905.0,4,2
25,177.8,57.9,1,18.32,4,0,2,7.2,5.0,2218.0,3,3
58,180.5,59.0,0,18.12,2,0,4,6.7,1.0,1772.0,4,3
59,169.0,66.4,0,23.26,4,0,0,7.2,4.0,2268.0,0,3
44,169.8,93.4,0,32.4,3,0,1,6.7,3.0,2622.0,2,3
28,150.0,71.1,1,31.58,5,0,4,7.2,6.0,2244.0,4,3
27,159.9,88.7,1,34.7,1,0,0,8.6,2.0,1737.0,4,0
46,180.1,89.4,1,27.57,0,3,4,6.5,0.0,2555.0,4,2
61,160.6,97.4,0,37.75,0,1,1,7.4,1.0,2463.0,0,4
17,168.1,55.7,1,19.71,5,2,3,6.4,6.0,3023.0,3,2
50,159.7,50.7,1,19.89,4,2,4,6.9,5.0,2379.0,4,2
38,172.8,69.9,0,23.42,3,1,4,7.4,4.0,3199.0,4,2
32,174.7,53.2,0,17.44,4,3,0,7.3,5.0,3392.0,1,2
41,175.0,67.9,1,22.15,1,3,1,7.6,1.0,2534.0,1,2
23,156.3,54.9,0,22.47,2,2,4,7.9,3.0,2495.0,4,2
44,171.3,50.1,0,17.06,0,2,2,7.6,0.0,1927.0,3,1
41,188.9,78.4,1,21.97,4,0,1,7.8,3.0,2588.0,0,3
25,179.0,105.6,0,32.96,3,1,0,7.2,4.0,3994.0,0,2
41,171.1,67.5,0,23.05,5,0,0,6.3,4.0,2639.0,0,3
49,150.0,77.0,1,34.22,0,0,0,7.7,0.0,1200.0,4,4
56,167.0,73.2,0,26.23,0,0,1,6.7,1.0,1351.0,0,4
22,189.8,71.4,0,19.82,2,1,1,7.6,2.0,3232.0,0,1
19,185.8,97.7,0,28.3,4,1,4,5.9,4.0,4342.0,4,2
60,175.5,67.0,1,21.75,2,1,0,6.7,2.0,2475.0,0,1
26,161.4,40.0,1,15.36,3,0,0,6.4,4.0,1478.0,0,3
44,170.6,56.2,0,19.31,3,3,1,7.4,2.0,3038.0,1,2
51,179.3,73.9,1,23.0,4,1,1,6.5,4.0,3193.0,0,2
40,181.3,70.1,0,21.32,0,0,2,7.0,0.0,1517.0,3,0
36,173.8,67.9,0,22.48,1,3,0,6.9,2.0,2786.0,1,2
51,180.3,62.8,1,19.33,2,2,1,7.9,2.0,2375.0,1,2
25,169.3,73.5,1,25.66,0,0,1,7.4,0.0,1359.0,0,0
52,168.8,109.0,1,38.27,5,2,4,7.3,4.0,3747.0,4,2
24,164.5,66.1,1,24.44,3,2,0,7.0,2.0,2729.0,1,2
39,175.1,110.9,0,36.19,3,1,2,6.3,3.0,3924.0,3,2
50,182.0,80.5,0,24.3,0,0,1,6.2,0.0,1587.0,0,0
64,178.5,59.9,0,18.81,0,1,4,7.2,0.0,2130.0,4,4
50,155.4,87.6,1,36.28,5,3,4,5.7,4.0,3472.0,4,2
63,156.0,40.0,1,16.43,3,1,3,7.0,4.0,2001.0,3,2
51,183.2,71.7,1,21.36,2,2,0,7.1,2.0,2542.0,1,2
33,172.1,81.3,1,27.45,2,2,4,5.7,1.0,2723.0,4,2
64,172.6,81.6,0,27.38,0,0,2,6.9,0.0,1445.0,3,4
54,172.3,83.5,0,28.11,4,3,0,7.0,3.0,3729.0,1,2
47,191.0,85.0,1,23.31,3,2,2,8.9,3.0,3143.0,3,2
39,164.6,77.4,1,28.53,1,0,4,7.0,0.0,1539.0,4,0
38,183.4,85.0,0,25.27,3,0,0,7.8,3.0,2675.0,0,3
47,172.8,61.9,1,20.74,2,1,4,7.4,3.0,2470.0,4,1
52,150.8,93.2,1,40.98,2,2,4,7.2,2.0,2552.0,4,2
27,160.1,63.7,0,24.86,1,1,4,7.7,0.0,2523.0,4,1
64,162.7,92.8,0,35.06,2,2,1,5.7,3.0,2827.0,1,2
28,183.1,71.6,0,21.36,1,2,1,6.9,0.0,2673.0,1,1
38,184.7,75.9,1,22.25,2,3,2,7.3,2.0,3022.0,3,2
40,174.2,87.9,1,28.94,5,1,1,6.1,6.0,3664.0,0,2
50,163.7,99.1,1,36.98,1,0,2,7.0,2.0,1755.0,3,0
56,159.1,72.7,1,28.74,4,1,1,7.1,4.0,2883.0,0,2
45,183.7,75.9,1,22.5,3,3,4,6.8,4.0,3223.0,4,2
32,154.6,40.0,0,16.74,2,2,1,6.2,2.0,2177.0,1,2
64,168.8,56.4,0,19.79,0,1,3,6.3,1.0,2014.0,3,4
35,198.4,44.8,0,11.38,1,1,4,6.7,0.0,2537.0,4,1
63,163.8,64.7,0,24.13,1,3,3,7.3,2.0,2471.0,3,4
40,154.7,60.0,1,25.05,1,2,4,7.1,1.0,1958.0,4,1
37,150.0,57.8,0,25.67,2,2,1,7.2,3.0,2369.0,1,2
28,198.8,53.4,0,13.5,3,0,0,6.8,3.0,2382.0,0,3
34,174.2,81.5,0,26.85,0,2,2,6.2,0.0,2386.0,3,1
64,159.6,40.0,0,15.71,1,2,4,6.7,0.0,1788.0,4,4
51,167.7,52.4,1,18.61,1,2,0,6.3,1.0,1889.0,1,1
27,162.0,72.6,1,27.65,1,2,0,4.3,1.0,2284.0,1,1
56,150.0,89.5,0,39.76,5,2,1,7.0,5.0,3414.0,1,2
34,179.5,55.3,1,17.16,1,0,4,6.8,1.0,1397.0,4,0
27,170.4,90.9,0,31.31,0,2,0,8.1,0.0,2513.0,1,1
24,178.5,40.0,0,12.56,1,1,2,7.6,0.0,2376.0,3,1
22,170.1,72.0,0,24.9,5,1,3,7.4,6.0,3807.0,3,2
43,171.6,77.5,1,26.33,0,2,1,6.1,1.0,2066.0,1,1
29,150.0,54.2,0,24.09,0,1,1,7.9,0.0,2058.0,0,1
46,180.9,48.4,1,14.8,1,0,1,7.1,0.0,1233.0,0,0
34,156.9,74.3,1,30.16,4,1,2,6.7,5.0,3096.0,3,2
62,160.0,71.4,1,27.87,0,0,1,6.3,0.0,1200.0,0,4
31,163.7,57.4,1,21.43,4,0,2,6.4,3.0,1984.0,3,3
20,150.0,66.8,0,29.69,0,3,0,6.8,1.0,2413.0,1,2
50,163.0,61.2,1,23.02,5,1,4,6.1,6.0,2889.0,4,2
27,162.2,94.5,0,35.94,2,1,0,7.0,3.0,3285.0,0,1
40,165.5,84.2,0,30.77,1,2,4,6.9,0.0,2612.0,4,1
36,150.0,75.5,1,33.55,2,2,1,7.6,3.0,2395.0,1,2
51,181.1,106.0,0,32.3,0,3,0,6.9,0.0,2930.0,1,4
38,174.8,90.6,0,29.67,2,2,2,5.4,1.0,3111.0,3,2
31,159.6,94.4,1,37.04,1,1,1,6.7,2.0,2685.0,0,1
54,163.0,100.5,1,37.8,1,0,0,6.0,1.0,1740.0,4,0
60,180.1,69.2,1,21.34,0,3,0,6.5,0.0,2228.0,1,4
57,166.9,50.1,1,17.98,0,0,2,6.2,0.0,1200.0,3,4
54,155.1,40.0,0,16.62,4,2,2,8.9,4.0,2398.0,3,2
29,169.0,85.3,0,29.87,3,0,0,6.7,3.0,2602.0,2,3
46,156.9,54.6,1,22.17,2,3,2,7.6,3.0,2361.0,3,2
20,161.5,130.0,1,49.84,4,1,3,6.7,4.0,4342.0,3,2
50,169.4,56.8,0,19.81,2,1,3,6.8,3.0,2592.0,3,1
38,182.7,53.7,0,16.1,1,3,2,6.6,1.0,2654.0,3,2
44,194.3,86.0,1,22.78,0,0,0,6.4,0.0,1582.0,0,0
58,186.4,86.4,1,24.87,2,3,2,6.4,2.0,3045.0,3,2
26,169.1,104.3,1,36.47,3,1,2,7.3,4.0,3571.0,3,2
33,197.1,67.5,1,17.38,1,0,4,6.9,2.0,1724.0,4,0
62,176.7,92.9,1,29.75,5,2,3,8.2,5.0,3424.0,3,2
27,158.2,69.1,1,27.59,1,1,1,6.8,0.0,2353.0,0,1
24,171.1,81.8,1,27.94,4,3,1,6.8,3.0,3653.0,1,2
25,162.1,68.2,0,25.93,3,1,1,7.0,2.0,3166.0,0,2
59,155.0,106.5,0,44.29,1,2,2,7.5,0.0,2697.0,3,4
32,155.9,112.8,0,46.41,3,0,1,7.1,2.0,2910.0,4,3
53,168.2,50.6,0,17.87,0,3,4,8.2,0.0,2157.0,4,2
22,179.1,95.0,0,29.63,5,1,2,9.0,4.0,4378.0,3,2
61,182.8,55.3,0,16.53,3,1,0,7.7,3.0,2857.0,0,2
28,155.1,92.9,1,38.64,4,3,0,7.3,3.0,3635.0,1,2
55,166.4,101.5,1,36.68,4,0,2,5.2,5.0,2626.0,3,3
57,175.8,54.7,1,17.69,2,2,3,8.2,3.0,2160.0,3,2
24,171.8,50.0,1,16.94,5,3,3,8.1,6.0,3186.0,3,2
42,178.3,63.1,1,19.84,0,1,0,8.4,0.0,2099.0,0,1
17,164.8,93.0,0,34.26,0,2,1,7.7,0.0,2556.0,1,4
20,185.3,80.6,0,23.47,3,0,4,6.1,4.0,2773.0,4,3
44,169.9,67.5,0,23.38,4,3,2,6.1,4.0,3493.0,3,2
52,179.1,85.0,0,26.49,4,0,4,6.0,4.0,2807.0,4,3
53,165.4,66.7,0,24.39,4,2,4,7.1,5.0,3039.0,4,2
34,170.7,74.4,0,25.52,0,0,4,6.4,0.0,1525.0,4,0
23,150.8,81.8,0,35.95,4,2,2,7.8,5.0,3437.0,3,2
63,160.0,80.6,0,31.5,2,1,1,6.5,3.0,2768.0,0,1
60,167.5,102.4,1,36.5,1,2,2,6.7,1.0,2514.0,3,4
16,171.2,50.4,0,17.18,4,3,0,7.2,3.0,3447.0,1,2
37,200.0,89.0,1,22.26,2,2,1,6.6,3.0,3081.0,1,2
32,165.4,55.1,1,20.13,2,2,0,6.2,2.0,2259.0,1,2
22,153.5,64.7,1,27.47,1,1,4,5.4,0.0,2286.0,4,1
40,190.4,69.1,0,19.06,0,0,1,7.8,1.0,1574.0,0,0
60,182.9,64.4,0,19.24,4,1,4,6.2,3.0,3285.0,4,2
19,156.1,47.8,0,19.61,5,3,0,6.7,5.0,3327.0,1,2
51,175.6,63.9,0,20.72,2,2,2,6.7,1.0,2604.0,3,2
21,180.0,76.9,0,23.73,2,1,1,5.1,1.0,3231.0,0,1
46,172.0,69.6,0,23.53,1,3,4,7.3,2.0,2725.0,4,2
34,173.9,98.5,1,32.57,5,0,3,8.3,5.0,3032.0,3,3
59,162.4,70.1,0,26.56,2,1,4,7.9,1.0,2660.0,4,1
54,176.0,72.3,0,23.32,4,2,0,6.7,4.0,3260.0,1,2
42,164.1,75.3,0,27.96,0,1,0,7.9,0.0,2338.0,0,1
25,150.0,69.6,0,30.94,2,1,2,5.4,2.0,2796.0,3,1
41,172.4,80.6,0,27.13,0,2,1,7.7,1.0,2320.0,1,1
34,150.0,62.7,0,27.86,2,3,3,6.3,1.0,2769.0,3,2
54,182.2,51.0,1,15.37,2,2,0,7.9,2.0,2187.0,1,2
18,156.4,70.7,0,28.9,4,0,1,7.0,3.0,2590.0,2,3
60,150.0,78.9,0,35.08,0,1,3,5.9,0.0,2168.0,3,4
28,150.0,74.9,0,33.3,5,3,2,7.2,6.0,3704.0,3,2
43,169.5,56.0,1,19.49,3,0,1,7.0,4.0,1695.0,0,3
35,172.2,74.9,1,25.24,4,2,4,7.2,4.0,3130.0,4,2
43,153.0,84.2,1,35.95,0,3,3,6.3,0.0,2307.0,3,4
23,157.1,75.6,1,30.64,0,3,4,5.9,1.0,2355.0,4,2
56,169.9,59.2,0,20.51,0,2,4,7.6,1.0,1955.0,4,4
54,181.7,73.4,0,22.23,3,3,3,6.9,3.0,3367.0,3,2
16,155.5,102.6,0,42.46,4,0,4,7.5,4.0,3204.0,4,3
18,174.6,53.3,1,17.5,3,3,3,7.5,2.0,2969.0,3,2
28,150.0,91.7,0,40.77,2,0,4,7.6,3.0,2216.0,4,3
43,173.8,40.0,0,13.24,1,3,2,8.5,0.0,2355.0,3,2
64,179.1,62.2,1,19.39,3,1,2,7.2,3.0,2624.0,3,2
40,176.3,64.3,0,20.67,2,3,1,6.1,1.0,3001.0,1,2
48,181.9,91.5,1,27.63,3,0,4,6.3,4.0,2397.0,4,3
53,181.1,103.9,0,31.67,0,1,2,6.7,0.0,2743.0,3,1
21,192.2,92.0,1,24.92,1,2,2,7.2,2.0,2851.0,3,1
59,171.3,81.2,0,27.67,1,2,2,8.2,0.0,2490.0,3,4
60,192.2,91.1,1,24.67,5,3,0,6.9,4.0,3903.0,1,2
47,158.7,47.7,1,18.93,2,1,4,8.5,1.0,2112.0,4,1
60,167.5,88.1,1,31.38,5,3,1,8.6,5.0,3534.0,1,2
62,168.6,52.2,1,18.35,3,3,2,7.4,2.0,2505.0,3,2
36,157.5,58.7,1,23.67,3,1,3,7.6,3.0,2572.0,3,2
31,150.0,79.1,0,35.17,3,2,0,6.6,2.0,3023.0,1,2
36,180.4,49.8,0,15.28,2,1,4,8.5,2.0,2698.0,4,1
26,158.8,94.1,0,37.28,3,0,1,6.4,4.0,2670.0,4,3
52,165.2,72.0,1,26.39,1,1,2,8.1,0.0,2281.0,3,1
51,189.0,48.6,1,13.6,1,2,3,6.1,2.0,2020.0,3,1
50,176.9,99.2,0,31.7,4,1,0,7.6,5.0,3969.0,0,2
34,190.9,67.3,1,18.46,3,0,3,8.0,4.0,2197.0,3,3
35,171.4,69.1,0,23.49,3,1,3,7.8,2.0,3196.0,3,2
33,176.7,68.0,0,21.8,5,3,0,6.6,4.0,3849.0,1,2
62,167.1,40.0,1,14.32,1,1,3,6.8,1.0,1788.0,3,4
56,159.8,94.6,0,37.06,1,1,2,8.4,2.0,2747.0,3,4
64,176.6,72.5,1,23.24,0,2,0,6.5,1.0,1918.0,1,4
29,164.8,74.8,1,27.54,0,3,4,6.6,0.0,2366.0,4,2
30,177.7,84.3,1,26.67,4,3,0,8.4,4.0,3721.0,1,2
46,163.2,66.7,0,25.06,1,3,1,6.9,0.0,2610.0,1,2
